model,configuration,timestamp,latency_ms,throughput_fps,power_watts,efficiency_fps_per_watt,temperature_celsius,cores,batch_size
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:03.741328,3.452096702396274,1158.716091940124,29.117614646630305,39.79433432313175,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:03.975128,3.4034502767636794,1175.2779311362751,30.08210119134956,39.06901062729751,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:04.208779,3.3340246385629113,1199.7511817201653,29.321799356480625,40.91669706671666,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:04.442561,3.2258963651471944,1239.9654382007664,30.68709721326247,40.40673608140666,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:04.676252,3.2611154378761382,1226.574181809729,30.629179716605524,40.04593636390286,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:04.909613,3.2689635696038786,1223.6294210169817,28.68443130043032,42.65831203697683,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:05.143470,3.280014257362327,1219.5068942220576,29.900506059670118,40.78549345580915,81.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:05.376486,3.065242175793922,1304.9539875145324,29.625811282544014,44.04787349345709,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:05.610269,3.2150342111417842,1244.154723498088,29.502779218517027,42.17076344852321,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:05.843164,3.3424802464028427,1196.7161224975903,29.547385572842785,40.501590895321065,81.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:06.076400,3.3309207838882275,1200.8691468581692,29.3719997955372,40.88482756426514,79.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:06.310714,3.105953045027317,1287.849475510928,30.068621477747673,42.83034646147655,79.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:06.543678,3.2537170383089955,1229.3632030395793,30.160204021645296,40.761103676795194,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:06.777003,3.2805163110600057,1219.3202595927692,29.326496203719724,41.57742715401892,79.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:07.010624,3.2724731648289027,1222.3171279111575,28.676336649047414,42.62459123947274,79.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:07.246754,3.3334360334034048,1199.963029113848,30.439751262650258,39.42092097796506,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:07.481514,3.249496701386058,1230.9598585817362,28.48685277763035,43.21150771517879,81.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:07.716591,3.3287283374278305,1201.6600919409582,29.926287550117653,40.153998050327296,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:07.952271,3.373010203050938,1185.884346386483,28.98727195989121,40.91051921089209,79.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:08.185861,3.346062849857476,1195.4348078579512,28.88718255773689,41.382879949217354,79.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:08.419333,3.431222941298456,1165.7651130317709,29.395027295757178,39.65858242968991,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:08.653430,3.522327545405084,1135.6127300591465,29.117149574770806,39.001507587237285,79.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:08.886780,3.3573646490867044,1191.4106503409184,30.254603809248184,39.37948280045663,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:09.121049,3.1891774253505174,1254.2419146091775,29.419724647294956,42.63268707120618,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:09.354073,3.2772903717890234,1220.5204746067284,29.560090878755027,41.28946963028189,81.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:09.586521,3.2110531471002957,1245.6972266597809,30.615681845565252,40.68820785842543,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:09.819976,3.1824006624247527,1256.9127599892772,30.927546941361054,40.640557829316265,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:10.052938,3.125281696286234,1279.884627601151,30.202549952105514,42.3767075836564,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:10.286476,3.5180544374985376,1136.9920707776605,29.473567215763246,38.57666981584662,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:10.519326,3.297088981358643,1213.1914008434514,30.56226225878308,39.69573294577697,78.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:10.753220,3.3853075432739352,1181.576547734152,28.894172353934174,40.893247720011985,78.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:10.985654,3.164232995217106,1264.1294133669035,29.53203444018749,42.80536161256345,78.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:11.220141,3.2436281943144705,1233.186962368659,29.382837013856093,41.9696356000996,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:11.455025,3.4235813211582893,1168.3671643139742,30.751507528060124,37.993817481886474,78.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:11.688678,3.3767004231955724,1184.588355106303,30.49825639529761,38.84118291067123,78.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:11.921919,3.3088512638491885,1208.8787561115087,29.655617210859816,40.76390477783818,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:12.155524,3.307781712910992,1209.26963964615,29.9385946828913,40.39166341822981,78.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:12.389159,3.2629485521359567,1225.8850962824904,29.233819499303177,41.93379850045633,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:13.714066,3.019925148404126,2649.0722805588694,31.69557159394992,83.57862462605112,78.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:13.947538,2.9344174871398048,2726.265105446073,28.751654246439763,94.82115644819494,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:14.180675,2.9456663980130355,2715.8540442313174,29.84305268973432,91.00456553379142,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:14.413952,2.805639366025625,2851.3999685328527,30.18662597333478,94.4590485551987,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:14.647459,2.8368164833857437,2820.0625760789403,29.46594328600812,95.70583058231992,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:14.880791,2.8214766888502316,2835.394682371112,29.872426210700088,94.9167858804684,78.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:15.115243,2.980939542312019,2683.717628769886,29.617078632579826,90.61385365056573,78.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:15.348046,2.9599238230853278,2702.772259747233,30.758845931860357,87.86975511807715,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:15.581005,2.8296842251736645,2827.1705827914493,29.462148400272216,95.95941695702435,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:15.813938,2.968560219611562,2694.9091169344056,30.915027345305393,87.17149387686509,79.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:16.046694,2.8263929025482133,2830.462811022267,30.72159314740993,92.13268327072085,79.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:16.280234,3.0861352788907053,2592.238925727053,30.790430909779435,84.18975795833128,79.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:16.513238,2.9083976103908284,2750.655540156686,30.785565557782743,89.3488714701006,78.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:16.746546,2.948473096270806,2713.2687797349436,29.607796044517052,91.64034957736757,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:16.980251,3.078633854654854,2598.555196131591,30.88454354668423,84.1377238489436,79.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:17.213584,2.785902655901299,2871.6006939631666,30.106192203564742,95.3823942445685,78.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:17.446418,2.961979682315952,2700.8963119371747,30.92253614034885,87.34394551852256,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:17.679938,2.934634931132374,2726.0631007731777,31.39244662996782,86.83818540511037,78.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:17.913590,3.0442231621987106,2627.9282344800067,29.507248488306733,89.0604298642557,78.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:18.146628,3.0084162657561198,2659.2064705478256,30.853133302025242,86.18918683287417,78.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:18.379941,2.8075531775114113,2849.4562682125666,29.525423879634854,96.50856427426187,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:18.612786,2.9147522566522373,2744.6586521176473,30.207002154281504,90.86166969166196,78.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:18.846057,2.8550552349982374,2802.0473656457784,30.11101582385998,93.05721806387665,78.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:19.079439,2.887602157025861,2770.4647541334944,30.767786466066525,90.0443311769929,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:19.312573,3.0577006455989366,2616.3450668444934,30.713197140952527,85.18634692563144,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:19.545769,3.045978165815307,2626.4140990185547,28.46809398886522,92.25816452783347,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:19.779190,2.7659772010692314,2892.287035810518,28.178955094693386,102.63996752509779,81.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:20.013046,3.102414329538066,2578.6368776833106,30.26966878892729,85.18880387044676,79.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:20.246560,2.971084299189222,2692.619661509812,29.865182446409168,90.15915661461356,79.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:20.480287,2.84901127213766,2807.99169811549,31.235495505936733,89.89745968914734,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:20.713665,2.7652947145238977,2893.0008646030933,31.350696426829863,92.27867940207123,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:20.946629,2.945181031375308,2716.301617718979,30.611286487036267,88.73529764485134,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:21.179867,2.9838692404643754,2681.0826330831346,31.752708520071298,84.43634442675615,81.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:21.413361,2.919482409177195,2740.2117494705712,30.044979304250575,91.20364909297518,81.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:21.646561,2.8235038860780506,2833.3589478824097,30.817914643908473,91.93869801448284,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:21.879479,2.8784188106997557,2779.3036823766333,30.537049740725575,91.01415185731022,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:22.112686,2.9303334118680247,2730.064765872554,29.702557564314173,91.91345761930486,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:22.345590,2.990923052874554,2674.759550337231,30.601268197628748,87.40682030114341,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:22.578556,2.7499734308009303,2909.119015622634,29.41421512526182,98.90180660044858,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:22.811823,2.831477494557044,2825.3800411193165,29.711618718579064,95.09344030968495,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:23.045030,2.810970764857822,2845.9918900667176,30.773864271140138,92.4808098518749,80.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:23.277331,2.9977689760020922,2668.6512750121997,29.339206975452825,90.95853467494791,81.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:23.509948,2.9180544232170984,2741.552705922515,30.861413334385826,88.83432123531017,79.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:23.743801,2.9302740107059875,2730.1201084852023,30.47074164033801,89.59808529474694,79.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:23.977002,2.90950997899276,2749.603905042976,30.34213784655758,90.61997934845346,81.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:24.210228,2.827238108658052,2829.6166408839185,28.692663594697386,98.61812346368751,81.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:24.443799,2.811936062044207,2845.0149020046356,29.570950809078163,96.2097877871153,80.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:24.677002,2.9864299663277283,2678.783728465336,28.5063470523245,93.97148373828205,81.0,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:24.909652,2.9422796724462845,2718.9801414590206,31.410055986048896,86.56400175366399,80.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch8,2025-08-03 19:08:25.144017,2.8202965318813855,2836.581157181829,31.497410616565507,90.05759843921834,80.05,4,8
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:26.285058,2.5091350146424065,6376.699502669157,30.13140293041832,211.62969136865965,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:26.517614,2.529787271985985,6324.6424619092,29.607198979341653,213.61839957647473,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:26.750295,2.5518494887785312,6269.962264764511,30.131830863134766,208.08434420211714,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:26.983078,2.3428680906709447,6829.236380703773,30.529611694034962,223.69221230671943,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:27.215741,2.5182908581313974,6353.515499743424,30.771742237292493,206.47240090434508,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:27.448584,2.6503825684622755,6036.864334375333,30.707095566049286,196.59509384045674,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:27.680012,2.427748229413083,6590.469228297226,29.72783936786533,221.69351585710177,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:27.913019,2.5532869463011183,6266.432381671317,31.774515883024836,197.21566820217345,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:28.145872,2.5934709938218465,6169.338326171805,30.071842900651557,205.15331722613303,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:28.378508,2.4649132708147437,6491.10059548319,31.139222902841052,208.45416135580444,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:28.611245,2.4533511603116556,6521.6917410092565,31.247926578648336,208.70798337914425,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:28.843958,2.588809227990415,6180.44768498455,30.371712345462583,203.49355395853684,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:29.076010,2.5552212664275413,6261.688649128075,31.531832019069284,198.583090425613,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:29.308179,2.564011012218813,6240.222808619731,30.529724657916862,204.39826688713808,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:29.540703,2.4813457003079953,6448.114020555061,30.940044858791,208.40674439820526,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:29.773222,2.5396699395515365,6300.0312563550415,29.83336951829228,211.173975922907,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:30.005480,2.4734661959458153,6468.655211955241,31.42322068964746,205.85589478058728,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:30.237914,2.4613167048263325,6500.585629076507,32.168115925093794,202.08164022455264,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:30.470578,2.420550855878672,6610.0656225179455,30.201796563957686,218.86332518398214,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:30.703351,2.519766194396213,6349.795483240827,32.00759716173682,198.38401024465622,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:30.936181,2.3606607903970254,6777.76327081243,30.706366019730595,220.72827720666555,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:31.168451,2.4342691351474257,6572.814718381991,28.924444349989795,227.24082920487666,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:31.401374,2.676699837349385,5977.509983280037,32.317813096156044,184.96022504663276,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:31.633968,2.544244815578181,6288.702998246649,30.67922328095552,204.98247105722635,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:31.866883,2.5603364723846873,6249.178642171848,31.311962816895917,199.57799128452575,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:32.099834,2.571945918752208,6220.970621249485,29.940496564066724,207.77780381624072,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:32.332784,2.4783854383180084,6455.815851976046,31.41124942461904,205.52559895679295,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:32.565772,2.664082939073487,6005.819025125573,28.93307297322475,207.57625816944778,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch16,2025-08-03 19:08:32.798432,2.4711297493613023,6474.771308198375,30.419391481207896,212.85012595331753,80.05,4,1
